ORF,AA1301_3D7,AA1302_3D7,AA1303_3D7,AA1304_3D7,AA1305_3D7,AA1306_3D7,AA1307_3D7,AA1308_3D7,AA1309_3D7,AA1310_3D7,AA1311_3D7,AA1312_3D7,AA1313_3D7,AA1314_3D7,AA1315_3D7,AA1316_3D7,AA1701_3D7,AA1702_3D7,AA1703_3D7,AA1704_3D7,AA1705_3D7,AA1706_3D7,AA1707_3D7,AA1708_3D7,AA1709_3D7,AA1710_3D7,AA1711_3D7,AA1712_3D7,AA1713_3D7,AA1714_3D7,AA1715_3D7,AA1716_3D7,AS1501_3D7,AS1502_3D7,AS1503_3D7,AS1504_3D7,AS1505_3D7,AS1506_3D7,AS1507_3D7,AS1508_3D7,AS1509_3D7,AS1510_3D7,AS1511_3D7,AS1512_3D7,AS1513_3D7,AS1514_3D7,AS1515_3D7,AS1516_3D7,AS1601_3D7,AS1602_3D7,AS1603_3D7,AS1604_3D7,AS1605_3D7,AS1606_3D7,AS1607_3D7,AS1608_3D7,AS1609_3D7,AS1610_3D7,AS1611_3D7,AS1612_3D7,AS1613_3D7,AS1614_3D7,AS1615_3D7,AS1616_3D7
PF3D7_0702100,631.183388,302.121328,154.395978,73.311146,58.192725,19.599844,13.737073,8.572201,6.371041,4.458494,5.724259,9.911043,15.696367,16.501082,15.546129,16.562168,593.9599099999999,324.873854,127.195231,82.073696,42.409203999999995,20.808385,14.170637,10.667958,8.102876,6.420995,5.994393,9.368607,15.65669,17.73399,13.713126999999998,14.061354000000001,525.644433,289.846815,125.123595,72.750138,33.128638,20.643404,12.801893,8.8795,7.724289999999999,7.075582000000001,4.740577,10.583309,18.222879000000002,20.34589,14.919626999999998,18.359571,442.59539400000006,352.03718,125.375183,65.902327,29.151037,32.260925,15.242029999999998,15.594370000000001,8.670175,7.183356,8.144712,16.861076,22.808448000000002,25.237939,23.002125,78.30194200000001
PF3D7_0702200,293.212258,117.70509799999999,144.370388,96.85710300000001,172.24092199999998,79.776624,112.17011200000002,109.61347099999999,110.567371,95.38459300000001,76.02193,55.081154000000005,20.924221,16.394331,29.549037,31.032166999999998,239.175385,161.24791100000002,120.51101899999999,85.011398,83.005209,94.111517,87.11652099999999,102.262783,121.578584,91.301458,52.502892,39.309371,25.848925,20.015072,25.840286,23.369022,127.013529,169.884516,115.596906,94.12400799999999,92.62525699999999,100.093017,77.953296,101.075239,102.54248,90.837523,72.949061,48.298235999999996,30.712295,25.65395,44.761691,38.981196999999995,138.306549,150.99716899999999,104.562938,102.58155500000001,83.97320500000001,181.748184,110.141375,133.426371,107.26104699999999,90.153223,65.835576,51.998593,43.498776,32.043887,59.339954000000006,55.567519
PF3D7_0702300,615.620002,356.307541,443.006308,214.384579,322.381125,99.178085,68.68369100000001,39.589899,23.602954,16.087454,13.992089000000002,10.519734,6.229912000000001,6.1287769999999995,14.341788000000001,13.354372,563.707123,501.062945,328.124046,188.146628,135.460624,122.56799299999999,64.448144,44.078643,28.125781,17.444407,11.435092,8.653422,7.242024000000001,6.660305999999999,12.199591999999999,11.288105,251.35274700000002,540.1832870000001,350.413952,187.552243,160.12264199999998,124.35466699999999,58.85396,41.874381,24.26269,18.69199,13.943643,10.061579,8.294130000000001,9.110314,14.104251000000001,16.813986,346.677722,419.134702,309.6,243.90888999999999,149.801771,217.99531000000002,98.796945,71.122897,32.610892,18.389982,14.050618,11.37544,10.506308,10.971916,23.499093,159.819036
PF3D7_0702400,1026.988719,2058.329911,2188.73581,2709.843034,2324.701421,4070.6778,3286.449318,5770.538182,6288.488056,7458.030401999999,5335.972672999999,5469.887939,1664.653691,1283.485133,701.83277,635.73146,1120.757114,2550.380188,3235.787353,2375.395556,2328.009885,4269.014475999999,4056.184675,4610.272946,5774.322255,6130.959033,5519.887019,4579.917863000001,2119.072424,1109.7412279999999,697.8337799999999,606.304731,1317.90771,2955.052121,3572.8862159999994,2517.3908149999997,3649.517949,4828.394584000001,4824.412504,5434.408346,5306.498252,5838.697964,7655.334939,5356.024993,2535.807159,1334.1993029999999,1116.640586,926.110609,1775.280469,1592.766149,3445.721619,3446.4018939999996,3648.586099,2722.583264,5601.284684,3314.310552,6561.302534,5399.591463000001,6483.350278,4049.4839049999996,2724.843002,1875.271575,1099.545264,816.849203
PF3D7_0702500,536.120938,651.962055,783.6460860000001,1079.509961,1109.450874,1276.0359349999999,1924.8647210000001,2349.5144379999997,2632.027975,2739.2785089999998,2227.791095,1617.238875,1061.285122,764.637135,471.204909,385.334573,442.904743,534.992774,843.399428,1145.240851,1263.171469,1251.726006,1922.67275,2251.571737,2749.895577,3008.56196,2020.113948,1508.7252310000001,1175.608541,812.023156,440.079025,330.585405,596.619275,726.18092,757.975144,1136.7078900000001,1136.2041789999998,1210.0078839999999,1795.1957929999999,1969.831464,2492.5711699999997,2755.311056,2368.382573,1997.9931780000002,1287.715377,887.9123880000001,849.005784,561.620437,470.073262,704.345209,849.5151890000001,950.774542,1058.2595900000001,1316.293474,1509.203685,1860.502064,2293.47707,2578.33754,1936.1280129999998,1626.66201,1395.846925,1127.041107,847.609355,402.453101
PF3D7_0702600,26.413192,35.497581,4.164218,17.550199,7.869111,3.289454,2.350946,4.410628,6.94285,8.661307,3.7310309999999998,4.9613879999999995,2.975593,3.133034,0.997468,0.382963,11.38884,25.274719,37.111748,12.55172,10.838403999999999,4.172594,5.340554,5.518025,6.697152,6.655276,6.7496350000000005,3.2692669999999997,1.790362,0.768353,1.309373,2.937922,17.616234,18.140255,12.220981,14.231622,10.448933,3.563139,5.192757,7.993278,4.917773,6.4734370000000006,3.988585,4.004523000000001,3.7205440000000003,2.593013,2.180863,0.8926850000000001,12.253452000000001,16.253913,7.868218,7.05864,9.402516,5.480751000000001,3.9308989999999997,4.792682,8.214219,7.6378,11.400296,4.853574,5.032268,6.738239,4.547815,1.610963
PF3D7_0702900,76.485752,133.53294499999998,162.496478,205.86556399999998,143.242922,185.118423,163.06563899999998,202.87847299999999,166.752453,158.501478,199.050354,210.230824,151.438906,190.126668,215.617957,222.406608,79.354929,189.156845,145.950498,173.060753,187.321808,229.219775,179.567288,201.939289,190.209132,180.778222,188.201616,192.014291,184.868631,189.00948,220.82936099999998,226.076338,94.79508100000001,186.901609,229.49151600000002,191.688214,188.111536,195.517763,189.360918,194.793469,182.526136,195.977341,172.622064,177.464277,202.711548,178.087799,159.971363,217.200094,92.202037,185.52415,184.925644,229.04085600000002,151.65846200000001,183.414602,233.141159,205.569555,199.421789,192.51998700000001,163.03994699999998,174.03131100000002,175.209756,180.025199,179.933722,72.414947
PF3D7_0703000,0.9384389999999999,1.231609,0.9127850000000001,2.499963,2.187866,2.063658,1.580993,2.245109,1.567001,1.7274619999999998,2.824733,2.8204689999999997,2.67236,3.2739990000000003,6.235643,5.685504,0.9070819999999999,2.290445,2.601552,2.2284349999999997,2.0738220000000003,3.079037,1.886326,2.0925,2.263881,1.6765889999999999,2.554039,2.790867,3.340792,3.3958459999999997,5.014889,4.846357,1.0581,3.67064,3.468399,2.432363,3.009114,2.6617330000000003,2.286506,2.5039580000000004,1.4280709999999999,1.815924,2.209403,2.082636,3.457274,2.987846,2.754136,4.015912,1.054718,2.140546,2.416953,3.301505,2.0979240000000003,2.1080919999999996,3.6864449999999995,1.615522,2.57793,1.996028,3.078484,3.161444,3.1124680000000002,2.514891,3.584439,5.133061
PF3D7_0703100,4.880242,6.557397,5.376749,9.071368,6.179772,9.022394,8.21481,10.173757,2.822668,4.646597,10.837633,11.320205999999999,6.390199,5.6598370000000005,11.212365,8.696781,4.876008000000001,16.139139,13.583457999999998,10.186468,7.3908059999999995,17.701894,10.118846000000001,8.003956,4.724661,5.333472,10.721186,11.881103,5.790131,7.531344,7.6319740000000005,5.958533999999999,4.076793,17.089686999999998,19.765735999999997,9.532351,12.499361,11.974155999999999,8.313357,10.289483,3.9235599999999997,4.424862,7.354028,11.214079,6.753782000000001,6.579538,7.941785,7.605785000000001,9.265883,5.434857,12.09348,16.934383999999998,6.9525809999999995,5.07019,18.431057,6.594232000000001,9.611312,7.795584,13.381528,8.211601,7.84655,6.183582,9.016305000000001,15.813163000000001
PF3D7_0703200,9.311752,5.605197,5.795114,7.731522,12.042665,7.849150999999999,10.891765,16.430847,14.703397,16.164316,28.207413,31.029652000000002,37.858585,51.173819,89.38638900000001,93.06936400000001,7.847506,8.257858,6.440931,7.609496000000001,7.9160759999999994,10.955721,10.001569,15.027394000000001,17.852672000000002,19.002423999999998,28.223693,33.516628000000004,43.717175,51.985132,81.703154,88.927276,6.769626,8.871789999999999,8.300823,7.78515,9.433597,9.699316,11.351258999999999,17.556596,14.218905,18.592443,22.191371,23.35385,41.975084,50.027865000000006,53.593833999999994,73.366629,7.1466389999999995,8.556213,7.064622999999999,9.437845,8.027087,16.400325,16.316111,18.903414,18.333695000000002,21.393362,27.022934999999997,34.255503000000004,40.913219,41.771764000000005,60.148391000000004,116.11308600000001
PF3D7_0703300,16.485933,7.700231,11.851410000000001,19.712452,30.614995,30.881271,46.483311,50.501509000000006,56.579411,68.903642,91.727822,101.052945,86.50837299999999,94.067624,93.525249,91.64196899999999,14.080541,5.838101999999999,20.274134,20.076179999999997,28.639007,45.561758000000005,40.583152,44.802761,66.879304,70.247449,90.69635799999999,92.549369,97.426404,86.43849399999999,87.797723,89.703549,17.236693,13.446216,21.533027,26.392419,43.101413,40.106196000000004,39.378377,50.583185,56.47246,75.77001899999999,81.411326,88.066811,92.138655,102.701978,111.86346999999999,100.156491,10.696496,13.778553,21.750694,36.620468,27.777528999999998,46.647252,35.572681,47.034422,64.668352,67.464936,88.549459,89.213195,79.875394,79.848462,99.480859,77.319129
PF3D7_0703400,5.044726,9.270302000000001,5.312179,8.610614,6.040906,4.873664,5.004289,5.645942,4.631469,4.035914,8.926764,8.193499000000001,7.155711,6.924775,8.776689999999999,7.388025,3.6728300000000003,12.419977000000001,6.862769999999999,7.148198,5.086525,5.498369,4.951773,6.829745,5.048774,4.86872,7.280261,7.86388,7.676627000000001,7.7443029999999995,6.641983,5.799869,5.549314,9.502369999999999,8.503544999999999,6.706107,6.445465,4.923184,4.79858,5.490654,3.927459,4.299474,5.757796,5.82736,9.198435,9.64252,6.537617,8.174097999999999,4.860094,7.971778,5.49956,7.412995,5.082928,5.002808,5.9582239999999995,4.96127,4.48648,5.0324,7.631792999999999,8.95382,10.950038000000001,11.575854,11.056874,16.551607999999998
PF3D7_0703500,251.76851200000002,274.358114,286.07346,286.870926,361.88288,245.67086600000002,243.830342,249.168416,234.855712,225.53307900000001,266.946603,266.614096,194.388816,201.467269,274.47098,233.070359,270.231471,336.99706499999996,253.042348,269.080129,251.23376499999998,271.35089700000003,219.69338599999998,247.46189700000002,250.38924900000004,233.751005,276.166668,258.507209,227.609975,223.08104300000002,256.957471,227.710427,206.81313899999998,351.01849,318.324377,275.580891,306.806594,271.553298,250.98452400000002,246.362223,213.69575,211.082662,251.691665,219.935348,252.14632400000002,253.79855299999997,257.24894,260.161208,236.05496000000002,309.83059,296.01347000000004,319.328362,267.6277,336.223601,318.921633,281.969611,251.63793199999998,225.59114300000002,268.280429,270.140671,270.28665099999995,263.057697,290.243325,425.15961699999997
PF3D7_0703600,28.920955,5.159052,8.576450999999999,3.5309,11.249365,3.98556,9.280161,6.758797,12.650452,13.494814000000002,15.867121,16.795621,24.432736,33.077368,102.361572,143.66583899999998,25.907760999999997,8.357442,6.336131,4.539507,5.096543,4.478648000000001,4.587079,8.907747,11.421415,16.203582,14.320510999999998,15.402647,21.547009,32.473599,99.878749,138.460301,8.0207,10.435209,4.900257,4.607939,5.117576000000001,3.6632540000000002,4.513932,10.271201,13.795823,19.018866,16.0331,19.147376,22.174885999999997,34.220213,84.67448399999999,118.808776,9.707678999999999,10.440474,3.756032,3.322048,3.1703930000000002,14.04921,8.703605,18.224314,13.930417000000002,19.232771,20.490021,20.040177,22.731389,31.195975,122.60774099999999,240.371884
PF3D7_0703700,352.57367200000004,231.728667,204.54061399999998,255.406498,219.67070099999998,223.654094,191.673327,198.330364,176.016841,185.161561,253.92342799999997,279.492766,253.825742,215.63310099999998,255.95292999999998,219.381212,304.70683199999996,260.36236099999996,336.890144,246.290125,197.243412,259.649373,182.698786,194.59850600000001,192.679402,219.21933399999998,272.209475,287.735978,259.550627,228.609784,255.13329700000003,207.97026699999998,269.885542,379.802248,316.763292,271.370013,252.85490499999997,265.85797,206.771214,223.33674700000003,176.98165600000002,200.398644,231.818413,265.940129,267.416472,232.69771699999998,293.01178799999997,251.571877,274.9883,244.01452999999998,258.079442,280.86024100000003,244.483245,225.410034,257.621412,184.461231,229.277761,201.897018,279.304771,270.571496,280.105289,223.541787,292.625003,221.576292
PF3D7_0703800,6.094192,12.754502,7.326045,8.452711,7.250046,3.2260470000000003,2.568248,2.395698,1.865923,1.452382,2.3398830000000004,2.010154,1.053436,0.9969549999999999,1.478908,1.343374,5.903255000000001,18.1014,9.509012,7.985392,5.783005999999999,4.483183,2.4824490000000003,2.4456759999999997,2.478507,2.0070349999999997,1.8154029999999999,1.509958,1.284191,1.23153,1.505315,1.461506,5.492425,12.168592,9.923836999999999,7.0054039999999995,5.978219999999999,4.435185,2.524632,2.6050299999999997,1.8780540000000001,1.9377060000000002,1.81323,1.612506,2.054706,2.557154,1.481951,1.7329729999999999,6.763035,11.423210000000001,7.853033,6.430267,4.4604230000000005,4.356569,3.729088,3.545949,2.172765,1.7629669999999997,2.256581,2.2289779999999997,3.638438,4.039219999999999,3.769602,6.437036
PF3D7_0703900,22.284588,30.900434999999998,31.098031,40.290359,64.087979,32.437081,23.747403,28.564103000000003,21.238615,18.859793,29.311909000000004,28.969928999999997,16.153845,16.802266,26.409961,19.14884,23.366264,52.931827,38.3519,38.222335,34.968109000000005,47.841592999999996,22.581815,29.000302,30.475114,23.775138000000002,29.902421,28.77072,23.453298,20.240712,22.714032,15.566925,15.14534,55.269588,57.947295,39.539274,49.235628000000005,48.207147,28.046095,31.339236,21.604958,22.897448,23.679737,21.188526,27.351664000000003,24.872923,21.895904,25.183976,21.458135000000002,40.68858,46.538305,50.100604,37.623168,61.33059599999999,46.317645,35.196042999999996,32.026112,26.391354999999997,27.678729999999998,30.610017,28.453231,21.710158,31.477532,55.185611
PF3D7_0704000,2.687216,3.297962,5.513123,10.788899,14.526751999999998,8.173396,6.810756,7.616316,5.743405,5.091556,7.53118,7.565347999999999,6.786771000000001,8.68792,13.472010999999998,11.548672,2.5834029999999997,5.656159,7.639571000000001,10.534293,9.315626,11.573312,6.720816,8.154978,8.353116,6.693736,7.593033,8.273166,9.745173,9.839134,11.713927,9.425403,2.395866,6.731517,11.626121000000001,11.163488000000001,11.902979,10.481306,7.786764,7.8515630000000005,6.052664,6.9121559999999995,6.471056,6.072697,10.301635000000001,10.093235,8.7299,11.431697,3.055189,5.7992300000000006,8.884179,13.187399,8.999224,11.996846000000001,12.39852,8.499403,8.666024,7.995735000000001,7.305300999999999,8.722897999999999,10.196015,7.941822,11.152439999999999,17.026989
PF3D7_0704100,2.766659,1.9765990000000002,1.68397,2.470144,2.987186,1.676134,1.201019,2.811667,2.927316,3.181114,5.880787000000001,5.630685,3.8772870000000004,6.287032,19.364075,25.069794,2.7737689999999997,3.915882,2.7748779999999997,2.428715,1.8523009999999998,2.579577,1.1119379999999999,2.789312,4.1334029999999995,3.922192,5.132612,5.246646,4.654339,6.469129,15.133653,22.004569,1.9625740000000003,3.521637,3.252793,2.203763,2.988562,2.454628,1.495944,3.3090379999999997,3.0976470000000003,4.072405000000001,4.304058,3.682558,6.410561,7.662974,10.655955,19.285554,2.7330400000000004,2.648768,2.996261,2.3015369999999997,2.002883,2.8817939999999997,3.24208,3.8854269999999995,5.34664,5.033163,5.7655449999999995,6.403911,6.831776,6.991219,19.127644,68.48491899999999
PF3D7_0704200,7.564759,6.9601820000000005,14.079541,24.505551999999998,36.029471,20.926739,21.641048,19.448598,17.312388000000002,16.375045999999998,23.224312,23.85785,16.741802,18.693597,26.128805,19.739307999999998,7.586628999999999,9.751526,18.469243,23.476154,25.69344,29.819909999999997,22.074504,22.110532,22.638068,21.760642,22.901363,23.916472,22.068112,20.554953,22.599711,17.496109,6.116533,13.197767,22.671914,25.27968,27.324621999999998,27.306996999999996,20.524212,22.357532,18.919752,20.550283,18.96978,19.62503,22.325203,20.272995,21.519154999999998,23.158092,6.423364,13.119048000000001,18.635456,28.221403000000002,22.344209,34.701463000000004,29.549865000000004,23.65356,23.741252,22.057172,24.4636,23.294713,23.182519,20.348079000000002,24.494096,38.178719
PF3D7_0704300,8.916928,3.056577,4.994366,3.9652849999999997,8.96601,3.1214720000000002,6.409746,7.5923039999999995,8.59548,8.335939,13.47514,13.874409,16.563821,26.868485999999997,95.399455,120.67809399999999,8.919342,4.767539,3.793978,3.715882,3.777397,4.998715,4.4394029999999995,7.280563000000001,10.194239,9.705795,12.656463,13.995847,17.571215,28.701340000000002,91.61399899999999,117.050497,4.047237,5.181012,4.111545,3.6527559999999997,4.485018,4.834078,5.302792,8.19544,9.158475,10.931949000000001,11.14202,10.716126,21.563042000000003,30.491708000000003,50.935663,86.306344,5.742894000000001,6.1108199999999995,3.686907,5.0332300000000005,3.7276569999999998,11.352259,9.210366,16.657667,12.933119999999999,13.288153,15.301846,17.844665,23.037353,25.229082000000002,72.51249200000001,261.157639
PF3D7_0704400,3.661947,1.032066,1.3178,3.810978,6.095018,4.0845910000000005,4.810654,5.223294,5.837077,6.41429,9.729558,9.844672000000001,11.615321,13.857667000000001,36.782999,38.440628000000004,3.469502,2.171617,2.405246,3.169447,3.862007,5.979559,5.329984,5.786725,7.646783999999999,8.224995,8.791413,11.348233,13.585810999999998,13.398311999999999,32.770343,34.81355,2.1186119999999997,2.7280830000000003,3.6769540000000003,3.995078,4.79197,5.898283,4.640959,6.390581,6.5547320000000004,8.453991,7.9857130000000005,8.283392999999998,13.860589000000001,13.664457,22.749015,32.616844,2.1969939999999997,2.0215330000000002,3.22934,4.718642,4.404235,7.97986,7.266338,7.071861999999999,9.518403,9.386837,10.455065,11.428088,13.336101000000001,12.502956,29.905480999999998,42.607106
PF3D7_0704500,4.557451,2.680279,3.083589,2.715178,4.68671,1.5537,1.767972,4.279058999999999,6.033887,5.9738,8.571928999999999,8.267402,6.764431,10.670076,33.521232,45.806487,4.362361,4.087966000000001,3.099151,2.8039650000000003,2.4187990000000004,2.317884,1.382088,3.645568,6.991363000000001,6.604094,7.563321000000001,7.380453999999999,7.932195,10.596206,26.965869,42.331206,2.685087,4.056262,4.141267,2.397668,2.67631,2.469653,1.7242970000000002,5.485736,6.38724,7.813735,7.158761999999999,6.353164,10.332929,14.188507999999999,23.049575,36.665527000000004,3.02917,3.755009,2.74857,2.092,1.7558040000000001,4.027869,2.308802,6.7232199999999995,8.697473,8.711981,8.685782000000001,9.131860000000001,10.739413,12.517238,37.260688,104.478217
PF3D7_0704600,57.06892,77.001625,102.452374,105.709465,163.658123,100.260036,99.714678,105.84326899999999,93.987027,82.219131,101.645274,101.255096,80.141553,100.518835,138.17721799999998,124.511036,60.962359,103.427254,92.091368,113.756597,121.761579,129.167922,89.961658,107.066705,118.942598,94.992021,102.121522,101.375651,97.200746,115.53838200000001,129.326427,117.30696699999999,49.146884,106.38876699999999,121.47564399999999,108.457008,135.54808400000002,128.700227,102.97394399999999,105.52339199999999,95.434732,91.122989,88.542523,75.927588,108.16491699999999,127.06868,107.89922299999999,133.833127,58.784372999999995,102.762266,113.718627,120.218232,102.957249,165.57038300000002,130.39363500000002,146.156834,111.752559,105.55995800000001,94.66299599999999,104.494551,106.48065600000001,114.120962,136.347228,259.955895
