"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_1145800",590,242,1602,658,653,680,668,104,439,143,328,616,38,347,71,1554,617,205,401,1114,2623,186,434,33,303,91,211,49,75,229,107,188
"PF3D7_1145900",1,6,51,39,10,20,16,2,7,2,3,15,0,5,0,45,4,6,18,4,24,2,7,3,2,2,1,3,10,3,3,6
"PF3D7_1146000",1260,1597,4453,1963,2574,3754,1986,849,1037,459,921,1777,218,1870,139,3950,2464,842,1240,2398,5710,430,1079,129,948,210,603,414,379,879,471,813
"PF3D7_1146100",1,3,60,7,0,1,4,2,0,0,6,7,0,0,1,26,6,2,0,4,8,6,1,1,0,3,2,1,1,1,2,3
"PF3D7_1146200",4,3,125,22,0,28,4,13,3,1,0,19,0,1,2,143,0,3,1,18,14,9,3,4,1,5,0,1,12,1,9,2
"PF3D7_1146300",2,1,5,6,3,1,0,1,0,1,1,1,0,2,0,12,0,0,1,1,2,5,0,2,0,0,0,3,5,0,0,1
"PF3D7_1146500",0,2,5,0,4,1,1,4,2,0,0,0,3,1,2,6,3,1,0,3,2,2,0,2,0,1,4,0,3,0,0,3
"PF3D7_1146600",56,75,763,322,164,140,32,27,26,22,40,108,6,52,12,1255,65,15,91,151,330,53,42,19,7,79,14,10,43,59,57,132
"PF3D7_1146700",0,0,0,0,3,0,1,0,0,0,1,1,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"PF3D7_1146800",9,0,114,14,7,11,0,2,6,3,6,1,0,17,3,466,3,3,1,2,12,37,0,1,1,29,0,7,7,5,4,0
"PF3D7_1146900",45,56,24,52,27,84,71,22,25,7,11,60,5,26,3,27,26,30,60,13,112,4,24,0,37,0,8,3,6,21,1,14
"PF3D7_1147000",2,2,14,1,10,1,0,0,10,0,5,3,0,6,4,50,12,23,3,13,3,0,2,0,0,8,4,9,2,7,2,8
"PF3D7_1147100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1147200",0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,7,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0
"PF3D7_1147300",12,0,831,357,1,99,19,40,0,0,0,6,0,7,14,861,3,1,8,0,1,105,5,13,0,7,0,2,6,3,5,40
"PF3D7_1147400",0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
"PF3D7_1147500",74,43,1387,216,30,109,98,41,32,10,25,168,0,24,39,747,142,17,46,36,52,95,42,16,23,23,5,40,81,47,43,79
"PF3D7_1147600",0,0,10,30,0,2,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,2,0,1,0,4,0,2,2,0,2,19
"PF3D7_1147700",0,0,5,9,0,1,1,0,0,0,0,0,0,15,0,14,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,3
"PF3D7_1147800.2",0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,8,4,5,1,4,3,0,0,0,0,0,2,0,0,2,0,0
"PF3D7_1147800.1",18,19,174,49,114,56,18,7,19,6,29,93,0,10,5,265,58,37,27,105,38,23,23,2,3,25,1,17,16,13,15,35
"PF3D7_1147900",124,225,1506,537,418,347,132,353,256,68,96,262,45,154,23,1692,172,230,311,215,618,99,112,71,112,108,83,145,378,98,202,348
"PF3D7_1148000",1,3,93,10,10,5,0,2,3,1,5,5,0,7,5,104,4,5,0,1,4,1,1,1,1,0,0,4,3,2,3,2
"PF3D7_1148100",0,0,6,10,0,0,0,5,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,2,0,4,4,0,1,8
"PF3D7_1148200",17,0,9,96,0,2,12,2,0,0,0,1,0,0,3,80,0,1,5,1,1,68,18,1,1,59,0,0,6,0,3,12
"PF3D7_1148500",0,3,3,15,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1
"PF3D7_1148600",157,100,130,154,560,73,38,244,106,57,80,75,39,223,42,237,278,522,71,301,217,90,116,74,90,58,76,182,206,138,84,127
"PF3D7_1148620",1,0,18,37,3,3,2,45,0,0,1,2,0,0,0,196,0,1,1,0,0,68,2,6,0,14,0,8,4,0,6,66
"PF3D7_1148640",732,1672,1702,1352,1261,1448,671,2741,1388,77,99,2206,443,1095,201,584,2975,13591,1259,1302,4474,1043,321,672,160,1444,710,1172,1922,223,764,1746
"PF3D7_1148700",152,31,43523,3702,571,539,152,757,139,61,243,120,17,195,852,19625,554,54,309,260,293,1366,152,575,44,2138,30,1408,2755,575,1931,2255
"PF3D7_1148800",1194,962,730,1471,1870,3403,2004,397,1586,1004,1292,1456,457,1583,50,286,4393,644,1423,3231,12169,28,1176,8,1033,19,547,89,351,2171,46,33
"PF3D7_1148900",165,946,2992,1423,1925,1568,694,1040,908,276,618,1207,139,837,71,4356,2363,1091,1359,789,2944,164,384,214,168,372,355,778,947,635,917,1451
"PF3D7_1149000",6456,465,15347,31274,49665,25070,3824,6317,8351,222,13918,1360,982,18207,762,35700,13247,10400,1410,21470,2330,9881,4718,742,393,945,3176,1694,2629,8346,780,755
"PF3D7_1149100.1",0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,3,0,1,0,0,0,0,2,1,5,0,0,0
"PF3D7_1149100.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1149200",28175,34596,1357,36329,147721,81808,50722,10962,48311,26826,61471,30699,19925,110469,3695,4456,154479,29871,30255,96600,327919,1945,55101,135,31979,2024,26009,994,12670,104697,1479,250
"PF3D7_1149300",147,222,81,134,173,235,183,83,141,56,66,223,39,133,5,120,183,180,155,560,720,6,163,2,91,12,76,24,22,180,35,15
"PF3D7_1149400",21,0,140,231,14,200,30,23,2,1,4,3,0,10,2,318,3,0,6,5,5,94,1,9,1,1,0,2,6,10,2,3
"PF3D7_1149500",2668,7671,2291,7063,13916,12202,4760,1760,5800,4456,5424,4853,1667,9576,202,5646,10188,4911,4400,11904,36923,152,4634,48,2646,422,3324,766,1213,5991,1045,259
"PF3D7_1149600",3972,6633,9893,5587,19125,14689,7994,2804,9242,4612,8502,7307,2704,13128,513,16222,19082,5567,6057,13759,43442,746,7973,285,3945,1244,4217,1353,3236,11472,1739,744
"PF3D7_1149700",7,0,9,0,54,3,5,0,7,0,9,2,0,10,0,8,20,14,0,19,0,0,0,0,0,1,2,0,0,24,0,0
"PF3D7_1149800",0,0,10,0,36,0,5,1,1,0,3,9,0,11,0,7,3,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"PF3D7_1149900",0,1,0,4,0,3,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0
"PF3D7_1150000",0,2,0,0,5,1,4,1,0,0,0,0,1,0,0,1,0,6,2,2,0,0,2,0,2,0,1,0,1,1,0,1
"PF3D7_1150100",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"PF3D7_1150200",2,2,2,9,43,8,4,1,7,0,4,4,0,3,1,9,4,10,6,2,3,0,5,1,2,1,4,0,1,6,0,1
"PF3D7_1150300",6,12,8,50,23,16,21,18,17,2,26,29,5,8,0,1,71,6,12,5,151,5,1,0,2,0,15,3,8,13,5,7
"PF3D7_1150400",68,612,1326,281,463,225,789,1475,83,60,546,314,15,1069,234,266,326,359,1607,1490,1729,147,208,1051,106,736,1070,950,228,497,1501,965
"PF3D7_1000100",164,558,2970,601,1001,242,403,773,492,71,348,1917,23,468,109,3296,442,765,737,444,1809,241,346,116,132,3098,129,1078,1053,414,1094,5405
"PF3D7_1000200",30,9,5,38,80,114,10,13,50,0,28,41,2,29,0,3,15,12,61,16,263,12,13,1,12,0,6,0,11,8,6,4
"PF3D7_1000300",2,3,0,1,18,2,7,0,2,1,5,0,1,4,0,0,4,7,1,7,3,3,1,0,0,0,0,0,0,4,0,4
"PF3D7_1000400",7,21,3,50,52,263,13,8,37,6,53,38,0,6,0,43,10,25,24,8,47,23,9,0,36,2,27,0,2,46,1,6
"PF3D7_1000500",22,18,4,55,65,32,12,8,93,4,26,15,14,21,0,32,23,92,19,11,10,29,11,0,22,2,42,1,4,28,1,4
"PF3D7_1000600",0,0,1,50,11,12,2,2,1,0,2,6,0,0,0,0,6,1,4,4,0,25,0,1,0,0,4,1,0,2,0,0
"PF3D7_1000700",0,0,1,1,1,2,0,0,0,0,1,2,0,1,0,0,3,0,0,5,3,1,0,0,0,2,0,0,2,1,0,2
"PF3D7_1000800",0,0,0,0,3,8,0,0,0,0,1,0,0,0,1,2,11,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
"PF3D7_1000900",0,0,2,1,1,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,3,0,2,0,4,1,0,0,0
"PF3D7_1001000",55,0,2421,402,11,146,21,178,0,1,3,6,6,7,83,40,0,1,20,4,2,522,6,24,7,187,1,41,225,10,40,62
"PF3D7_1001100.2",12,27,4,41,90,72,27,18,25,28,15,26,12,57,2,5,218,25,18,86,185,0,7,0,22,0,31,0,26,42,0,0
"PF3D7_1001100.1",107,123,38,277,486,478,135,97,215,145,123,134,58,400,5,66,1633,191,132,560,1293,6,110,0,78,10,166,2,126,210,1,1
"PF3D7_1001200",1,0,312,32,8,21,2,14,0,0,3,0,0,2,3,518,3,0,3,13,15,10,0,0,0,7,0,14,11,2,15,16
"PF3D7_1001300",0,1,13,2,21,3,0,0,6,3,3,3,1,7,1,19,13,6,0,13,17,0,3,0,1,2,9,1,7,12,4,1
"PF3D7_1001400",2076,3057,8342,4926,6089,7340,3699,1883,3311,2236,2237,5075,982,3473,340,18174,11273,2790,3535,4412,14824,633,2405,329,1981,1763,1451,2914,5038,4085,3003,4345
"PF3D7_1001500",5614,8452,253922,64993,47504,26331,8977,56612,15946,4281,12602,27986,4424,24143,4773,204392,49401,29582,26066,19536,45987,7366,7612,7540,4287,12426,6486,33978,55646,19280,24642,58789
"PF3D7_1001600",23,14,74,32,147,50,20,7,23,7,38,17,5,116,3,631,62,108,18,133,85,6,21,7,13,28,14,14,15,109,13,3
"PF3D7_1001700",1228,3585,2577,2585,3620,3518,2599,1142,2261,975,1219,2910,692,2927,111,5551,1508,2443,2668,5363,22274,91,1923,90,952,397,1164,942,1373,2129,926,1018
"PF3D7_1001800",596,1549,105,1727,2663,2723,1386,767,1277,780,882,1485,556,2533,44,202,3473,1981,1476,4016,11696,11,897,14,738,31,610,34,568,1573,46,24
"PF3D7_1001900",930,3359,856,2433,3957,4593,2444,1713,2197,830,1519,3926,769,2740,63,2385,5794,3353,3205,4308,13252,55,1303,59,830,180,1205,661,1134,2428,748,764
"PF3D7_1002000",958,2379,52,2003,4443,2680,1731,671,1985,1190,1252,1422,461,3209,29,88,3293,1792,1307,8987,14126,24,2210,4,1021,50,905,56,282,2428,23,29
"PF3D7_1002100",10180,27653,17402,31895,97687,48125,29720,15300,31300,14234,24897,39606,13140,49599,1262,27108,102078,38336,28863,36383,122515,654,16133,621,10585,2754,9977,9971,16599,39519,9186,7542
"PF3D7_1002200",1431,106,715,1039,2432,3715,325,644,521,1837,655,782,314,1951,100,2859,6424,192,323,6245,9098,573,1902,27,145,41,1396,91,860,6555,219,31
"PF3D7_1002300",7,20,18,16,63,14,16,3,16,4,9,33,7,17,0,27,19,24,14,66,48,2,5,0,3,1,6,1,4,99,1,8
"PF3D7_1002400.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1002400.1",6,12,15,14,60,23,25,3,19,14,25,12,4,21,3,14,65,20,26,31,93,1,17,0,10,1,13,6,3,30,5,8
"PF3D7_1002500",254,425,695,915,1591,541,388,179,532,237,544,238,165,654,39,1949,797,398,313,743,2503,45,277,34,215,111,266,89,268,858,150,632
"PF3D7_1002600",3,3,37,43,26,4,6,6,3,2,6,1,1,6,3,83,9,4,3,31,11,4,4,0,2,6,0,5,9,14,9,39
"PF3D7_1002700",28,46,241,30,62,93,37,5,28,11,32,55,7,34,12,272,38,48,19,159,200,9,57,1,26,12,7,12,20,22,37,69
"PF3D7_1002800",5,2,24,12,24,6,6,4,5,3,11,1,0,18,2,65,10,4,0,23,26,3,15,1,0,6,3,7,1,2,1,10
"PF3D7_1002900",3,90,424,141,188,271,35,68,22,21,40,60,15,160,10,458,191,64,61,270,1371,6,27,2,16,17,46,38,58,23,55,81
"PF3D7_1003000",6,2,4,4,55,4,1,3,2,2,8,1,0,13,0,6,27,29,0,30,21,0,4,0,0,0,3,0,0,13,1,0
"PF3D7_1003100",0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1003200",1,1,84,71,1,18,1,21,2,0,0,0,0,0,0,60,2,3,1,0,2,7,0,6,0,1,0,5,16,0,3,12
"PF3D7_1003300",2,0,845,239,10,31,7,124,2,1,6,15,0,7,13,959,6,13,13,6,8,25,19,30,1,29,2,44,106,4,52,136
"PF3D7_1003400",34,6,386,36,516,20,15,30,49,6,98,4,2,114,11,189,132,55,14,201,115,9,43,4,9,6,12,54,34,158,26,40
"PF3D7_1003500",888,1506,14226,6947,4314,4361,1755,2136,2224,963,1472,2490,421,1906,343,9925,4181,1596,2115,1255,5573,660,817,497,597,972,783,2047,2391,1555,1644,3190
"PF3D7_1003600",9,0,177,33,52,32,2,19,6,1,12,5,2,19,7,114,12,10,3,25,31,10,3,5,0,1,10,4,5,10,1,2
"PF3D7_1003700",109,50,744,188,1041,148,109,67,150,58,179,76,53,304,25,934,305,164,90,396,386,43,154,7,78,20,119,70,115,297,34,56
"PF3D7_1003800",2119,2097,10721,4774,4234,5046,3314,1708,1726,1018,1509,4681,513,2918,323,10441,5045,1687,2418,3523,8772,894,2153,398,1409,648,816,1026,1511,1890,1101,2477
"PF3D7_1003900",1,4,32,11,33,6,2,1,9,1,2,3,1,1,0,31,14,17,7,18,16,3,2,1,1,3,4,13,4,15,5,10
"PF3D7_1004000",1270,4048,39524,13120,9104,12108,3308,8609,3978,1372,3177,6428,934,5992,770,30450,7282,5848,6255,5648,19663,1206,1775,1439,1143,1963,1651,6042,7818,3308,5764,8648
"PF3D7_1004100",76,50,53,36,141,107,40,11,65,22,54,19,14,56,3,104,85,31,41,90,294,6,29,0,22,3,54,3,20,83,5,4
"PF3D7_1004200",212,128,2780,3252,1004,402,260,474,173,33,242,409,20,458,77,8517,424,159,399,1108,510,1394,294,110,65,876,83,250,351,622,154,2174
"PF3D7_1004300",3875,6367,15099,8845,20772,13163,7020,1869,8271,4753,6506,6431,1439,10209,638,28613,20167,5399,5203,15907,33974,1482,8031,385,3193,2435,3274,1760,2493,9225,2108,4139
"PF3D7_1004400",173,5,12785,3738,159,719,333,1610,50,11,100,125,2,66,398,17393,31,26,272,89,26,2367,95,386,40,1045,7,397,1026,258,691,3070
"PF3D7_1004500",4,0,28,13,0,2,2,10,3,0,1,3,0,4,0,44,0,2,5,6,4,3,1,3,2,0,0,6,9,0,4,13
"PF3D7_1004600",0,0,24,16,4,0,0,0,1,1,9,1,1,0,0,103,4,9,0,5,3,0,2,0,3,1,0,0,0,0,1,1
"PF3D7_1004700",4,0,583,38,4,7,2,17,0,1,0,6,0,2,11,245,0,0,2,0,0,48,0,3,0,1,0,15,26,12,1,5
"PF3D7_1004800",20,0,1184,365,20,44,11,137,11,0,2,52,0,14,15,1206,0,21,32,17,1,120,9,56,2,37,4,74,71,15,141,351
"PF3D7_1004900",2,2,216,55,43,9,10,18,7,3,12,11,3,13,4,193,16,8,1,14,11,11,3,2,3,0,7,17,14,26,7,0
"PF3D7_1005000",153,292,689,298,315,451,240,137,224,92,140,289,55,232,17,641,187,153,190,434,1454,69,156,15,181,21,138,31,72,178,10,32
"PF3D7_1005100",850,597,2749,905,1465,1396,1022,175,652,433,780,675,139,981,101,2723,2098,429,520,2847,3713,212,818,33,471,126,226,83,172,1452,102,208
"PF3D7_1005200",0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0
"PF3D7_1005300",0,0,9,0,7,0,1,0,4,0,2,2,0,3,1,7,2,3,1,12,4,0,2,0,0,0,1,1,0,4,0,1
"PF3D7_1005400",0,0,14,0,12,0,0,0,5,0,1,1,0,1,1,1,1,0,0,5,1,0,0,1,0,1,1,1,1,4,4,0
"PF3D7_1005500",204,156,12085,2513,813,789,321,818,429,106,235,246,7,355,316,9348,416,241,271,1100,1033,419,357,226,86,509,103,513,1067,262,714,1751
"PF3D7_1005600",724,1018,6289,1931,2356,3882,1181,579,1180,547,811,1646,119,1419,131,8658,1476,719,1074,4373,7076,511,1237,114,582,344,311,291,445,562,516,979
"PF3D7_1005700",0,6,13,6,18,3,4,4,1,2,5,9,1,4,0,26,2,14,14,5,30,0,1,1,2,0,0,2,2,2,1,5
"PF3D7_1005800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1005900",11,4,104,6,79,8,8,5,5,0,21,6,1,55,1,31,13,6,6,31,25,4,14,0,0,0,4,4,0,33,6,1
"PF3D7_1006000",92,26,118,15,288,122,47,15,52,9,110,4,14,207,4,131,120,151,52,82,144,9,128,3,14,15,18,15,16,103,12,1
"PF3D7_1006100",68,34,186,27,250,133,45,17,106,13,78,23,30,104,4,155,145,155,47,59,136,5,81,6,17,8,13,9,11,231,8,10
"PF3D7_1006200",2799,10467,11117,16856,19502,11985,9125,9007,7126,4767,5546,11487,2876,10026,526,15275,20630,12532,17317,6860,28413,1208,7289,1091,3189,1686,3812,3203,5151,9033,2966,8427
"PF3D7_1006300",0,2,5,0,4,0,0,0,2,0,1,0,0,0,1,2,3,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1006400",7,11,227,147,135,3,3,23,29,5,24,1,3,19,3,199,17,22,10,38,44,9,3,9,0,17,15,13,23,38,14,15
"PF3D7_1006500",11,10,81,30,41,5,1,6,16,0,8,0,4,6,3,87,6,21,4,15,11,8,13,0,0,6,9,4,6,11,5,11
"PF3D7_1006600",11,59,503,271,172,82,19,80,66,17,26,34,8,37,11,497,92,86,39,127,154,16,36,17,7,36,16,80,94,46,54,201
"PF3D7_1006700",661,239,1470,427,1718,2374,566,122,545,240,997,383,41,1495,44,1530,1739,277,603,2720,2952,83,549,18,209,127,122,33,83,967,136,195
"PF3D7_1006800",9711,18318,31613,34630,38716,23266,19194,11710,16384,11856,11978,19017,5903,19421,1891,37443,50626,17611,19714,14310,52562,4718,13960,1593,7054,4332,7249,5941,10706,24710,4953,11233
"PF3D7_1006900",171,528,1091,661,547,694,510,415,172,113,142,660,37,187,45,836,372,303,504,313,1458,104,174,92,122,70,75,109,235,263,55,324
"PF3D7_1007000",16,1,625,138,12,37,11,36,4,0,4,4,0,4,7,667,6,9,8,19,20,39,8,21,4,12,0,6,22,12,5,64
"PF3D7_1007100",0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,1
"PF3D7_1007200",1,0,9,1,9,0,2,1,0,0,3,0,0,7,1,7,8,1,0,3,4,0,0,0,0,0,1,0,0,2,0,0
"PF3D7_1007300",0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1007400",23,70,488,198,172,206,61,63,154,38,37,101,11,80,11,402,177,64,93,160,324,18,50,12,20,19,22,26,24,45,24,66
"PF3D7_1007500",35,81,92,113,141,62,41,27,37,40,26,65,5,50,2,101,80,56,60,169,221,5,47,4,39,10,34,30,42,63,22,31
"PF3D7_1007600",157,237,647,546,1114,696,223,195,290,167,341,286,79,525,23,891,531,241,306,433,1497,21,165,23,148,54,239,60,111,290,154,220
"PF3D7_1007700",241,6,7969,4610,265,2013,423,354,9,11,72,180,5,93,205,12049,57,15,133,69,40,1648,80,161,22,391,9,233,459,229,233,919
"PF3D7_1007800",196,96,703,136,365,332,112,31,200,50,159,156,42,220,8,1002,197,128,90,848,873,20,118,17,52,59,56,27,50,232,44,32
"PF3D7_1007900",1619,1860,10341,2888,4307,4701,2572,1050,1592,727,2401,2210,547,3564,266,12430,4014,1609,1770,5211,11058,501,1487,179,879,561,789,394,1218,3465,1131,1302
"PF3D7_1008000",2141,1301,9034,3456,5680,4556,2353,592,1726,1003,2076,2174,275,3501,288,14512,3200,1474,1282,8846,12826,848,2941,155,1204,929,687,377,656,2927,581,934
"PF3D7_1008100",3123,1206,20515,7173,8821,7342,4690,1236,3705,1471,3793,4066,501,4687,719,32495,8802,1717,2486,9354,18512,1707,3084,353,1928,2164,897,1030,2327,6508,1303,2478
"PF3D7_1008200",2,4,84,2,114,1,4,2,14,1,25,2,0,45,6,15,26,20,2,62,14,1,9,0,1,7,1,0,1,28,0,1
"PF3D7_1008300",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1008400",714,1331,8275,2479,5803,3266,1381,1066,2079,587,1574,1732,234,1748,228,10821,1738,1334,1518,2869,5548,527,1199,264,423,802,740,613,657,836,934,1947
"PF3D7_1008500",1062,1388,2917,1313,2284,2241,1324,580,1375,522,821,2004,347,1368,97,5402,1356,1269,968,2029,4859,155,1014,102,619,510,513,552,733,728,720,1032
"PF3D7_1008600",1,0,1,0,4,1,2,0,4,0,7,0,0,4,0,4,2,2,0,8,4,0,2,0,0,0,0,0,0,0,0,0
"PF3D7_1008700",170,48,1853,2734,2056,331,121,898,278,44,391,48,61,845,69,3534,933,604,165,478,211,633,260,262,57,272,111,229,321,766,207,1379
"PF3D7_1008800",2635,3845,19205,7341,7676,8507,4430,3789,3921,2180,3265,4631,1228,6857,491,21551,12097,4033,4330,9342,20459,1127,3658,564,1829,1206,1551,1891,2879,5350,1787,3960
"PF3D7_1008900",190,606,5833,2584,893,1426,573,1374,478,214,262,798,142,436,151,6742,1277,397,924,595,1479,563,191,387,265,251,206,451,1012,367,466,1525
"PF3D7_1009000",108,347,1717,580,351,534,230,354,198,97,118,301,75,300,26,1787,323,226,288,404,1434,81,109,75,111,63,117,81,264,209,174,315
"PF3D7_1009100",29,21,17,8,89,23,27,18,15,8,52,12,9,31,2,21,80,51,44,53,66,1,22,2,19,6,21,4,7,90,1,1
"PF3D7_1009200",522,351,945,664,1530,1306,709,160,382,363,451,640,216,787,30,1062,1206,451,371,1535,2833,42,625,16,478,41,254,25,107,782,114,203
"PF3D7_1009300",145,97,85,135,556,103,124,71,168,75,165,72,62,216,13,62,265,247,73,329,393,8,70,1,73,3,144,12,38,338,9,11
"PF3D7_1009400",705,781,2219,1027,1509,1485,1271,627,847,309,861,2001,454,1199,116,1378,1805,957,897,1027,1899,157,847,48,558,40,364,125,396,1855,189,362
"PF3D7_1009500",3,0,307,164,20,46,12,24,6,0,7,4,1,14,14,518,3,4,5,15,10,82,4,20,0,2,1,25,49,29,8,41
"PF3D7_1009600",13,2,815,476,12,253,49,139,1,2,1,15,0,14,41,1301,3,7,17,5,4,186,8,94,3,10,3,42,90,42,20,17
"PF3D7_1009700",29,5,47,18,170,26,22,3,25,12,48,1,11,91,2,99,80,30,24,69,94,6,42,1,6,2,12,9,3,81,4,4
"PF3D7_1009800",687,884,2159,1085,1864,966,862,400,800,399,692,721,207,970,82,2656,1520,936,501,1910,2762,251,816,109,349,302,362,336,689,1230,402,655
"PF3D7_1009900",79,119,292,253,527,116,122,84,262,102,184,110,61,215,10,366,509,212,144,517,740,24,70,5,69,23,123,47,72,265,52,60
"PF3D7_1010000",59,193,80,571,600,292,307,182,200,114,108,830,74,279,10,318,399,761,324,254,578,35,67,24,107,21,87,44,174,199,18,51
"PF3D7_1010100",353,399,117,396,900,824,583,234,389,221,439,512,154,629,25,290,1081,294,348,803,2581,15,429,9,268,17,244,12,187,703,28,45
"PF3D7_1010200",2399,3145,14238,7033,8555,5421,3266,1174,2921,2208,2995,4436,575,4452,396,27071,5570,2410,2906,8140,17850,1714,4024,280,1680,1669,1488,1123,1665,3309,1657,3473
"PF3D7_1010300",1563,5117,385,4713,7817,5650,3374,1902,2399,1529,2637,2364,1592,5406,215,465,12218,5708,4654,3952,24579,44,2043,28,1534,109,1450,197,2005,7412,143,119
"PF3D7_1010400",13,13,110,9,280,15,13,11,53,2,47,3,6,66,4,69,50,115,23,62,63,1,32,0,7,1,7,7,11,72,21,1
"PF3D7_1010500",6,0,3,0,16,0,3,1,2,2,9,0,0,4,0,0,2,7,1,6,3,0,3,0,0,0,0,2,1,7,0,0
"PF3D7_1010600",1379,3051,12765,6321,7224,3669,2882,2747,3372,1445,2148,3133,816,3683,369,17594,5157,4599,3510,3434,8892,1106,2145,432,918,1739,1692,2761,3719,2581,2361,5623
"PF3D7_1010700",206,1260,7773,6175,1121,1073,807,2263,905,222,182,1430,144,375,177,7876,710,1177,1363,421,1387,532,359,560,212,696,266,1976,3795,496,1356,3012
"PF3D7_1010800",0,21,54,39,26,20,17,19,10,6,3,18,0,3,1,260,13,38,21,21,22,1,2,2,6,5,0,13,5,2,6,10
"PF3D7_1010900",33,69,328,96,74,188,74,30,18,22,20,59,1,28,7,559,8,38,48,210,332,8,57,3,14,10,19,10,19,35,22,28
"PF3D7_1011000",0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
"PF3D7_1011100",6,35,240,164,59,25,12,32,49,13,10,20,4,12,8,386,11,31,28,30,69,22,9,13,8,29,14,40,45,18,42,111
"PF3D7_1011200.1",0,0,5,0,0,2,0,1,0,0,1,1,0,1,0,2,4,0,1,0,1,0,0,2,0,0,0,0,0,0,3,1
"PF3D7_1011200.2",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1011300",13,5,14,17,28,11,9,8,17,4,15,6,5,14,1,34,16,26,12,37,16,6,15,4,3,5,10,6,14,32,3,4
"PF3D7_1011400",94,418,2129,911,321,777,227,923,322,77,102,807,39,245,54,2683,146,490,454,336,1014,162,224,205,75,106,78,167,565,68,280,620
"PF3D7_1011500",35,129,977,418,350,189,65,195,101,48,42,115,10,99,18,1134,114,212,126,89,408,79,42,64,37,59,53,184,164,86,87,157
"PF3D7_1011600",11,51,832,313,104,17,10,173,25,7,26,13,10,37,17,845,39,145,44,45,88,90,12,60,16,111,27,265,310,34,106,157
"PF3D7_1011700",231,144,5910,696,303,961,270,189,147,117,191,241,26,319,78,6503,371,126,214,891,1675,336,166,62,99,178,81,216,253,203,233,282
"PF3D7_1011800",7688,2695,33432,11660,19842,18925,10685,1825,5089,3511,9720,4400,576,13179,963,64213,23309,3088,8232,29791,58716,2988,10248,393,3239,3961,1032,895,1143,11923,1582,3077
"PF3D7_1011900",27,110,609,124,67,186,84,115,51,4,32,122,13,63,6,632,47,70,67,219,396,40,70,9,40,9,18,26,51,36,42,112
"PF3D7_1012000",183,612,3380,609,980,1370,573,253,373,162,355,737,47,372,54,5139,399,507,469,1219,1603,138,525,88,141,134,117,249,215,150,270,773
"PF3D7_1012100",10,0,208,147,6,26,8,49,0,0,4,7,0,19,3,184,0,6,1,2,1,51,2,15,0,0,0,9,7,1,1,8
