"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_0114800",0,0,39,23,0,14.932,2,21.951,0,0,1,3.003,0,0,0,13,0,3.003,1,1,2,25.999,0,0,0,1,1,2,16,2,0,1
"PF3D7_0114900",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0115000",38.511,4,387.433,102.562,617.492,133.629,10.319,12.683,28.24,0,202.564,18.318,1.5,276.561,60.661,1022.201,38.372,30.596,8.113,271.569,57.51,14.631,12.552,0,2.491,6.89,14.377,17.236,3.291,185.78,29.418,23.445
"PF3D7_0115100",0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PF3D7_0115150",0,2,0,1,0,4.006,0,0,0,0,6,1,1,0,0,2,1,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0
"PF3D7_0115200",2.953,3,0,72.252,2.698,3.475,4.183,5.75,1.282,0,6.891,13.465,0,3.47,0,1.388,1.34,3.037,0,21.421,20.716,16.427,23.175,0,0,1,0,0,0,1.267,0,0.986
"PF3D7_0115300",0,1.977,7.357,2.711,81.261,2.702,2.333,0,0,0,11.642,28.921,0,2.002,0,0,19.442,0,0,0,12.844,7.004,9.913,1.489,4.462,1,1.984,15.869,0,4.884,0,19.757
"PF3D7_0115400",0,3.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.994,0,0,5.002,0,7.181,0,0,0,0,0,0,0,0,0,0
"PF3D7_0115500",2.082,23.718,0,12.254,0,14.928,10.342,0,3.993,0.988,41.204,0,1,74.699,0,0,0,38.527,49.308,13.585,0,0,7.108,0,9.036,0,0,31.385,0,24.723,0,9.547
"PF3D7_0115600",0,6.974,2.275,92.603,9.992,29.558,12.127,9.361,2.613,0,9.258,20.138,0,4.196,1,10.81,2.994,3.725,1.445,14.39,10.241,50.894,6.066,0,0,0,2.001,0,2.266,8.437,3.926,4.006
"PF3D7_0115700",673.127,676.252,6109.793,1014.147,2257.999,541.248,388.877,1126.485,569.052,35.831,1089.487,3816.75,12.904,302.615,135.646,4370.581,1174.943,1387.354,1248.808,1761.243,1844.258,353.593,523.168,659.839,72.705,1358,166.986,2065.089,767.545,506.07,1151.567,13120.057
"PF3D7_0200100",395.819,388.268,2398.664,780.058,813.257,385.045,333.474,855.52,238.063,178.71,654.188,957.849,29.144,313.264,168.864,4331.513,259.613,305.2,615.589,1050.651,2038.415,1007.021,322.285,109.038,86.326,649.179,102.056,2367.896,605.598,273.023,638.636,6456.927
"PF3D7_0200200",1.035,2.6,3.496,37.166,4.056,17.14,51.338,2.577,0,0,11.407,6.717,5.049,9.279,0,0,14.599,22.557,13.422,7.762,19.844,8.901,19.272,0,2.604,0,0,0,0,101.351,0,1.056
"PF3D7_0200300",253.036,29.847,14.51,25.453,5.935,106.372,387.289,74.855,1.43,8.3,1305.747,34.612,27.778,90.65,0,137.082,0,382.169,26.02,638.112,10.337,16.224,141.023,0,30.902,0,178.864,20.067,9.312,351.509,8.546,18.817
"PF3D7_0200400",0,0,1.146,20.025,0,10.183,30,0,0,0,1.742,0,0,0,0,0,2.99,3.678,0,0,0,5.771,0,0,1,0,0,0,0,2.005,0,1
"PF3D7_0200500",6.861,6.886,0,151.673,7.036,26.549,0,9.634,10.475,0,33.54,35.762,0,0,0,0,4.918,11.634,1.226,53.899,3.598,45.556,0,0,3.539,0,5.712,5.713,7.531,8.486,0,5.734
"PF3D7_0200600",2.118,1.093,0,32.754,12.954,213.384,4.138,2.709,2.239,0,43.957,6.336,1,1.543,0,0,0,7.839,0,88.448,14.428,26.075,4.198,0,0,0,1.001,0,0,2.394,4.327,0
"PF3D7_0200700",0,0,0,3.495,2.765,2.472,2.589,0,0,0,45.366,2.246,0,0,1,0,5.122,0,0,2.442,9.219,20.434,0,0,0,0,0,0,1.002,1.886,0,0
"PF3D7_0200800",0,2.611,0,0,0,1.101,1.095,0,0,0,0,0,0,4.266,0,1.353,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0
"PF3D7_0200900",0,0,0,1.456,5.993,1.525,2.003,3.036,0,1,27.065,0,0,1.042,0,1.157,0,2,0,0,0,16.313,0,0,2,0,0,0,0,0.956,0,0
"PF3D7_0201000",0,2.006,0,1.226,26.277,57.251,5.99,1.451,0,0,11.222,8.657,0,2.637,0,2.155,3.112,0,2,20.008,0,13.034,0,0,0,1.002,0,0,0,9.426,0,0
"PF3D7_0201100",0,0,0,0,1.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.035,0,0,0,0,0,0,0,0,0,3.369,0,0
"PF3D7_0201200",0,0,0,2,0,13.001,1,1,0,0,11,0,0,0,0,0,4,4,0,0,3.681,0,0,0,0,0,0,0,0,3,0,0
"PF3D7_0201300",1,0,0,2.001,2.151,6.788,0,0,0,1,4.054,0,0,3.179,0,0,0,2,0,0,0,1.034,2,0,0,0,1,0,0,3,0,2
"PF3D7_0201400",0,0,8,6,0,3,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201500",253.454,19,14371.23,4434,1717.408,3392.426,433.524,662,147.901,62,680.107,221,29.381,322.659,397.93,8008.121,928.851,131,170.467,234.691,125.765,1884.316,84.141,553,34,122.17,39.223,309,771.406,739.898,91,148
"PF3D7_0201600",1079.579,1126,97269.114,24952.865,10558.253,6834.82,1899.477,10938.018,1384.099,987,7025.227,2820.985,271.619,2831.341,2799.07,70248.645,3548.357,2318,1973.533,5465.309,4076.122,10101.93,1001.859,4715,618,5696.83,483.777,9161.396,15024.777,5136.327,6488.382,16038.994
"PF3D7_0201700",4764,5794.149,3921.219,6920.303,24038.233,32085.102,7555.83,2010,7394.872,5237.005,24314.053,9883.351,1916,11132.494,232,9171.823,13439.489,8402.002,5591,21145.478,50003.954,150,4476,135,3149.375,746,5103,1852,2085,10288.923,2877.515,1990
"PF3D7_0201800",1581,1470,43226.917,10514,4732,15990.289,3233,8133.755,1295,863,6819.571,8447.958,404,2190.235,1142,38644.766,4235.064,2011.463,3729,3860.386,4943.766,3589,1449,3043,963,2898,549,5045,7650.785,4469.005,6247,13486.248
"PF3D7_0201900",5930.985,13,649104.608,179129.964,9119,61258.395,12376.999,31757.378,123,225,12777.566,2591.034,149,4328,20841,582151.803,942,214,5604.056,782.382,491.056,66778.791,1608,9983,1417,15700,117,5111.032,13395,17263.637,5458.329,10568.111
"PF3D7_0202000",19660.548,4836,3396627.333,1533903.085,58233.095,147768.487,49060.32,830119.13,6866.85,5444,101146.27,42325.119,5463.1,16690.381,117679.926,2124452.55,7936.15,17711.738,84604.485,19135.982,11617.225,337015.195,56119.061,251355.064,20405,344164.709,2297,734254.039,1027001.847,96674.738,425943.69,1347810.869
"PF3D7_0202100",1451,3113,59,3309.021,11966.716,13751.429,3263,2518.001,2182,5303,8301.401,6288,1849,8729.841,162,156,13283.238,5625,2342,13015.861,19253.881,76,2076.509,41,1559,77,1457,41,1424,9141.041,34,6
"PF3D7_0202200",3732,9544.382,2430.541,7680,13849.033,26910.842,8206.176,3278.037,5173.142,5834.802,16146.674,12394.703,2323,5821.752,211,3090.12,20629.619,6931,8559.961,14229.658,36213.281,157,5421.825,175,3510,344,3912,1178,2710,9156.444,1272.864,2246.265
"PF3D7_0202300",70,23,132,160,389.235,151,53,14,49,14,347,14,13,111,3,119,110,69,32,153,969,26,26,5,15,1,34,4,11,116,0,2
"PF3D7_0202400",94,20,696,270,1384.175,338,64,27,40,20,728.152,13,6,281,22,1342,223,102,55,527,375,111,118,12,7,65,13,29,29,189,17,135
"PF3D7_0202500",22598,46129.99,60166.843,68302.768,135863.593,102373.42,50672.025,36677.277,42654.945,29707.566,126797.418,78708.181,14165.999,45537.808,3861,99740.854,135631.636,111713.448,71401.288,56589.16,131110.794,8529,33293.997,5876.999,17957.988,12428.994,23240,27913.832,52598.624,62826.435,27571.346,98876.705
"PF3D7_0202600.1",0,0,3677.868,415.292,0.009,402.739,0,0,50.77,0,100.987,33.004,0,31,33.976,2800.796,0,0,62.76,9.143,0,260.096,35.865,49.414,0,139.245,8.435,172.397,197.437,0,156.047,772.221
"PF3D7_0202600.2",48,3,3259.939,576.708,125.991,265.261,106,223.051,52.23,7,43.013,93.996,2,0,99.024,2900.412,8,78,22.24,79.857,2,180.029,33.135,55.586,15,144.755,8.565,91.603,223.563,49,210.953,859.779
"PF3D7_0202700",2,0,83,40,6,3,1,4,0,0,15,1,1,3,2,87,1,0,0,3,2,10,1,3,3,7,0,3,6,1,12,7
"PF3D7_0202800",0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
"PF3D7_0202900",1,0,10,1,0,3,0,0,0,0,0,0,0,1,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"PF3D7_0203000",54.008,8.002,46.088,19.336,256.474,94.007,31.002,2,37.007,10.003,213.024,35.002,2,95.018,2,63.004,52.003,32.999,21,137.025,288.042,7.002,63.01,2,4.002,1,17.004,3,0,33.002,5,0
"PF3D7_0203100",469,73,262,119,1574.581,739.01,249,41,633.349,157,1683.009,89,28,472,3.23,386,442,319.108,160,1577.001,1734.678,44,532,5,78,21,235,23,23,427,27,33
"PF3D7_0203200",482,1397,1571.539,1088.077,1316.999,2155.097,1207.053,651,1045,648,1086,1862.782,187,747,45,2430.173,776,1145,937,3617,5698.806,133,997,100,493,225,488,276,372,495,351,1205
"PF3D7_0203300",12,83,211,138,69,225,55,55,83,29,39,165,7,21,3,231,30,130,34,129,181.003,16,73,17,12,17,15,38,50,9,59,228
"PF3D7_0203400",3,0,11,65,19,1,3,3,0,0,12,5,0,15,0,30,3,4,2,11,0,1,3,4,0,4,3,1,8,1,0,8
"PF3D7_0203600",0,1,0,0,3.152,1,0,0,0,0,1,2,0,0,0,2,4.006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"PF3D7_0203700",4874.97,4312,12152.025,7160,15156.431,19503.76,9646.734,2426.02,5596.288,5894.001,22553.827,11465,2043,6790.15,420,17190.64,19016.674,5272.869,6312.736,19099.001,23201.542,2091,8161,590,3216,1403,2841.043,1807,2412,10162.708,1586,6471.108
"PF3D7_0203800",1.993,0,120,10,7,15,0,6,0,0,1,0,2,1,3,109,1,1,0,3,3,20,0,10,1,8,0,8,7,9,0,0
"PF3D7_0203900",5,1,227.004,182,8.925,52,3,33,4,0,12,8,0,1,3,91,0,1,2,17,1,7,8,20,3,1,1,15,27,5,5,36
"PF3D7_0204000",0,0,57,49,8.075,8,2,2,2,0,6,1,0,0,3,41,0,1,0,4,4,7,3,5,0,0,0,8,17,3,2,6
"PF3D7_0204100",281,61,1582.086,160,786,323,70,101,349,35,1165.01,49,55,273,38,955,139,585,57,625,345,75,202,20,33,54,138,134,192,360,62,139
"PF3D7_0204200",649,1133,15155.175,5028,2000,5338.512,1101,3589,1155,505,1909,2029,135,570,311,15767.135,564,1310.168,1226,2176.006,4552.42,1478.123,738,1006,355,924,619,1423,2405,478.872,1892,4901.073
"PF3D7_0204300",299,295,1805.096,548.03,1373.189,1729.355,494,60,359,274,782,797,24,360,24,1518.106,341,364,283.405,1914.999,3159.996,69,348,40,149,87,126,107,101,406,94,284
"PF3D7_0204400",8,27.612,115.66,30.205,86.429,123.199,39,6,21,25,31,70.779,0,18.1,2,124.119,19.01,30.318,18.595,183.991,152.351,5,15.367,2,6,2,10,6,8,15,11,24.086
"PF3D7_0204500",224,520.388,1894.341,667.765,1777.382,3207.162,673,292.64,406,364,971.062,1681.221,54,411.9,55,1606.911,484.99,803.682,621,1520.01,3055.169,114,393.633,63,166,68,132,189,151,409.017,151,611.917
"PF3D7_0204600",65,41,801.077,601,391.002,346,63,110,94,86,293,83,20,147,22,1130.11,308,174.013,51,250.989,271,194,45,35,27,28,45,50,156,219,34,250.852
"PF3D7_0204700",1527.999,3040,16464.853,10270.624,5748.538,12539.966,4089.999,3147.027,2167,2013,4718.01,8416,762,2295,328,14686.893,4773.346,3155,3680,3020.002,7083.464,1421,1607,1011,1327,1046,1471,1068,2621,3195,1831.124,6274.002
"PF3D7_0204800",7,1,98,258,11,1,2,60,0,0,5,2,0,1,0,989.06,2,1,3,1,0,94,4,6,4,11,0,10,10,1,12,40
"PF3D7_0204900",4,0,395,963,4,15,7,304,1,0,6,4,1,2,7,4047.058,1,0,11,3,2,258,8,39,1,28,1,17,32,2,41,126
"PF3D7_0205000",1,0,0,0,4,1,0,0,0,2,3,2,1,4,0,6,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0
"PF3D7_0205100",2,1,4.005,2.225,11.053,4,0,0,1,0,19.073,0,0,5,0,19.319,1,3,2,13,19.884,0,1,0,0,0,0,0,0,2,0,0
"PF3D7_0205200",1,0,4,0,4,3,0,0,0,0,7,0,0,0,0,4,1,0,0,10,2,0,1,0,0,0,0,0,0,1,0,0
"PF3D7_0205300",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PF3D7_0205400",679,1099.199,1296.262,857.993,829,2542.723,1416,447,539,507,1642,1726,182,432,43,1214.132,1202,787,794.899,1355,2699.413,137,647.041,84,444,108,298,152,344,970,225,759.008
"PF3D7_0205500",225,370,2035.022,608,1254,2389.706,610,432,283,207,971.055,925,118,429,24,928.121,757,536,659,674.106,3053.349,40,255,58,219,41,266,106,264,370.09,197,327
"PF3D7_0205600",68,144,578,321,897.015,208,103,131,191,88,697,197,76,158,4,176,296,380,266.023,326,584,40,66,22,37,15,136,45,106,358,35,93.548
"PF3D7_0205700.1",474.651,495.784,2116.579,1603.103,3096.22,2885.892,1092.853,454.444,554.203,740.531,1840.531,1279.846,189.556,1462.886,76,1825.137,2127.302,1507.872,463,2683.749,6593.376,129.001,332.967,70,473.694,119,642.652,341.541,456.126,1253.171,199.08,656
"PF3D7_0205700.2",16.349,28.216,19.423,6.897,78.925,49.249,41.147,2.556,37.797,13.469,97.469,29.154,2.444,8.114,0,23.866,76.663,17.142,0,9.251,81.202,30.999,11.033,0,25.306,0,33.348,2.459,13.874,32.724,2.92,0
"PF3D7_0205800",12,12,744,351,24,68,20,43,11,11,49,8,4,8,7,254,14,17,31,37,89,27,7,20,10,11,12,31,109,13,27,205
"PF3D7_0205900",914,1543.049,13435.324,3619,3884.999,5732.087,1550,1781.283,1388.102,605,3240,2895.112,247,1534.214,260,15385.816,1585,2079.012,1518.09,4223.561,6701.084,1129,1096,647,509,753,732,1198,2007,1523,1651.003,6082.004
"PF3D7_0206000",994.978,414.071,1635.111,1111.806,4072.016,4403.543,1145.006,176.904,1436.007,674.099,4011.944,2260.624,78,1039.46,54,2187.394,1152.296,766.71,519,4860.737,6408.952,142.005,789,30,567.064,109.035,338.185,71.307,99.001,1504.007,136.003,694.007
"PF3D7_0206100",220,331,308.069,440,693,2618,303,110,288.469,185,762.617,527,74,282,11,477,381,296,275,998,1886.005,26,236,15,145,17,190,56,56,185,37,311
"PF3D7_0206200",91,26,172.002,252,902.012,336,33,62,205.035,46,464.963,162,23,161,6,189,330.059,289,60,153,230.001,39,55,18,51,1,89,17,31,210.974,14,20
"PF3D7_0206300",1907.405,304.026,980.365,1086.092,9454.984,60653.548,4778.963,189.015,4763.044,10128.103,4313.088,7116.359,76,1065.142,47.002,5260.088,58313.93,179.989,4395.457,2937.93,4088.139,79,1932.832,21,1914.422,42,262.395,29,720.085,1645.01,21,115.001
"PF3D7_0206500",1090.98,942.363,5525.918,3032.917,4576.155,10501.787,2924.965,502.33,1992.959,2296.017,5759.354,2951.062,471,2225.001,231,9871.456,11990.42,1152.995,1465.745,5958.971,9115.74,804.841,2194.248,66,1930.001,707.013,786,326,1077.639,4369.202,672,1407.247
"PF3D7_0206600",26,92,49,62,91.408,94.989,93,32,28.851,25,68.003,123.968,6,26,6,98.979,108.293,47,52,176.998,394.066,3,30,3,12,3,21.001,13,15,48.889,6,32
"PF3D7_0206700",797,2303,1310.037,1843,5682.754,3863.1,2175,791,1343,1222,5638,3466,562,1561,57,2820.072,5041,2737,1357,3252.194,8279.751,105,1075.995,50,405,177,1337,537,993,2605,426,377
"PF3D7_0206800",3,37,2,0,5,0,17,7,18,5,103,27,4,38,0,4,1,6,2,9,1,1,14,2,3,1,24,8,0,66,0,3
"PF3D7_0206900.1",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11.557,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0206900.2",0,1,24,17,2,20,0,5,0,0,0,0,2,0,1,49.443,3,0,3,0,5,7,0,1,1,0,2,10,1,2,0,0
"PF3D7_0207000",1,5,110,119,4,50,3,22,0,0,1,9,0,1,5,90,2,2,1,2,5,18,1,11,1,1,2,7,23,0,1,1
"PF3D7_0207100",4,0,964.003,79,8,57,2,25,0,3,9,26,0,5,32,731,7,1,1,5,4,173,3,15,0,5,0,9,29,6,3,7
"PF3D7_0207200",0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207300",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207400",0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"PF3D7_0207500",0,1,40,8,2,3,0,5,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,10,3,1,0,7
"PF3D7_0207600",0,0,15,4,5,10,2,9,4,0,3,5,0,2,0,3,4,7,2,7,2,2,0,0,2,0,0,6,8,0,0,5
"PF3D7_0207700",0,3,9,4,14,2,2,2,0,0,3,2,0,4,0,31,1,5,0,5,0,0,1,0,0,2,0,16.969,2,4,7,0
"PF3D7_0207800",0,36,64,56,20,16,16,2,1,2,26,424.491,1,2,2,158,6,21,2,34,9,1,5,1,6,19,3,31,12,9,22,9
"PF3D7_0207900",0,2.002,0,0,3,1,3,0,0,0,1,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"PF3D7_0208000",0,2.998,0,0,5,1,1,0,0,0,6,0,0,4,0,11,21,2,0,3,1,0,0,0,0,0,0,1.031,0,0,0,0
"PF3D7_0208100.1",2,1.003,3,5,4.028,6,4,1,0,1,8.136,7,1,4,0,3,3,7,4.001,1,5.002,2,6.129,0,0,1,1,6.002,0,2,0,3
"PF3D7_0208200",1452,2628,4437.143,3103,4266.993,8865.208,2822,1144,1860,1863,4966.827,4515,461,2311.096,139,5314.126,3708,2519,2450,5438,10615.622,426,2108,207,1157,370,997,525,844,2291,639,2058.46
"PF3D7_0208300",767,447,1336.03,1248,1652,3175,845,206,966,429,1831.162,1120.366,122,531,37,1719.018,947,538,463,1591,3698.007,125,651,58,640,138,482,106,236,572,296,711
"PF3D7_0208400",227.672,341.724,5345.555,1334.388,2074.018,3638.12,847.179,192.109,720.522,241.749,2459.88,1394.466,19.875,522.947,119,5176.235,594.653,487.262,612.154,2225.6,5016.179,297.256,679.329,63.804,162.11,447.971,108.142,203.026,187.795,584.923,311.728,860.08
"PF3D7_0208500",1,3,79,14,16,11,0,2,13,0,31,9,0,1,1,82,7,10,4,11,16,5,2,0,1,11,4,5,13,2,21,12
"PF3D7_0208600",15,4,867,417,77,151,18,99,50,6,85,23,1,11,17,781,4.513,70,20,53,37.459,111,10,45,6,65,9,26,106,17,48,268
"PF3D7_0208700.1",0,0,0,0,0,0,0,0,0,20.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0208700.2",83,83,2555.051,623,86,714,169,157,82,5.817,151,503,4,31,32,1784.485,26,101,167,158,294.146,126,91,60,14,92.293,10,89,155,51,145,949
"PF3D7_0208800",36,94,458,307,147,255,118,98,67,24,113,447,5,42,7,402,31,55,103,51,115,54,34,27,28,44,28,104,145,74,93,337
"PF3D7_0208900",19,13,280,16,130,34,11,2,29,0,115,26,3,54,7,182,28,41,6,78,57,2,10,4,1,2,6,30,23,58,12,6
"PF3D7_0209000",2.032,9,227,44.246,81.899,17.248,5.001,9,11.163,6,26.657,20.796,2,24.226,2,93.124,15,25.436,13.271,12.216,7.309,22,4.255,9,3,3,7,32,47.071,42.047,10,39
"PF3D7_0209100",1706,2465,10972.632,3206,5981.589,13057.252,2996.933,3642.522,2495,1708.072,7071.211,6014.001,801,2907.021,358,15228.074,7036.524,2902,3013,4575.609,9523.573,2011,2153,1046.047,1575,465,1370,623,1875,2656.741,785.14,1921
"PF3D7_0209200",145,377,4054.333,689,488.169,2370.002,427,680.006,212,137,410,1090.519,25,133,73,3114.317,219,239,440,634.001,1691.993,370,221,224,91,90,121,126,353,166.243,172,695
"PF3D7_0209300",3,9,408.828,80,30,46,9,33,8,6,16,16,1,7,8,371,2,25,4,45,30,38,3,12,1,4,5,32,66,16,10,38
"PF3D7_0209400",33,152,1430.138,388,408,831.017,139,320,34,31,199,238,14,201.285,34,683.001,64,179,199,241,547,151,57,106,13,18,43,107,226,134,58,206
"PF3D7_0209500",20,3,299.001,5,483,7,13,0,23,5,281,2,7,150.715,7,354,88.002,133,1,413,92,5,34,0,1,5,41,17,22,161,11,2
"PF3D7_0209600",259,217,3228.004,195,3544.099,443.003,403,257,406,184,2741.038,304,180,1281.041,96,3418.291,1516.05,1249.141,363.072,1848.063,1486,101,431,92,70,116,451,758.022,628,1107.04,236,97
"PF3D7_0209700",5044,15241,43113.03,21975.003,28230.095,22906,11211.986,16937.92,12068,7742,26234.267,22137.522,4385,14155.747,1318,46239.711,25190.532,21512.556,16841.889,23772.6,48290.108,5654,10981,3600,5251.054,5471,6924.793,11498.739,22099,12322.966,8115.193,18618.003
"PF3D7_0209800",5923.998,9219.15,38688.468,18393.686,22723.511,31717.594,12830.092,8700.837,8141,5229,26018.582,18367.972,2322,10140.871,1225,33589.499,20676.835,11996.484,9111.01,16217.973,38680.689,3756,6788.424,2203.999,4009,2683,4332,4763,8640.976,14372.181,5041,15174.385
"PF3D7_0210000",565,757,17681.882,6335.995,2004.328,3253.207,710,3163.998,639,421,1987,1468,122,634.55,353,16239.025,1252,1098,1151.847,1224,2159.707,2014.948,557,705,252.081,1234,367,1893,4500,975,1815,5840.626
"PF3D7_0210100.1",1592.455,2159.018,19467.714,7511.752,9040.218,11410.218,3077.724,3184.87,2913.54,2242.179,9787.818,4858.8,698.234,3874.114,538.85,16124.626,7235.263,3576.167,2559.78,4528.923,8866.831,1822,1879.005,666.478,1062.12,1470,1583.156,3693.228,3292,3433.903,2441.567,6897.658
"PF3D7_0210100.2",12.545,5.982,322.006,13.248,39.782,86.421,1.276,10.13,15.46,11.821,24.677,13.116,4.766,5.675,1.15,407.815,31.845,13.833,14.22,200.772,235.787,0,6.995,1.162,4.88,0,3.844,5.772,0,6.097,6.428,10.275
"PF3D7_0210200",53,29,948.236,489.454,61.781,235.187,115.804,79.005,45.001,59.968,172.505,279.263,6,20.001,32,640.058,58.066,15.012,89.019,337.015,321.14,115.426,81.629,26,80.004,114.398,12.001,73,60,56.071,129.01,419.205
"PF3D7_0210300",4,0,201,137,6,16,6,60,5,1,0,4,0,0,5,35,2,1,8,2,8,9,2,9,1,1,0,4,10,1,1,74
"PF3D7_0210400",1,0,263.023,44,5,21,2,10,3,0,2,2,0,2,2,29,0,0,1,11,11,5,0,4,0,0,1,7,6,3,6,12
"PF3D7_0210500",4,23,279,170,54,75,32,14,40,8,33,91,0,9,9,199,11,19,13,73,135,22,15,7,6,8,2,12,10,10,9,62
"PF3D7_0210600",3,5,26,24,37,9,1,5,1,3,19,3,1,16,1,20,14,7,8,10,15,9,7,2,1,0,2,4,5,9,0,11
"PF3D7_0210700",0,0,20,19,0,11,0,10,0,0,0,2,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,5
"PF3D7_0210800",147,606,381.417,843,772,1290.009,416,120,205,550,511,670,84,260,21,440,1430.004,282,370,833.825,1772.125,46,345,39,330,54,179,108,188,518,52,292
"PF3D7_0210900",1622,4013.01,11329.209,4130,6475,12979.279,3167.906,1811,2101,3043.955,7233.288,4754,822,3533,222,14507.562,6800.193,3549,2243.813,9042.468,19212.016,854,2776,380,1273,785,1426,1036,1884,3393,943,2945
"PF3D7_0211100",1,0,170,146,21,13,2,6,17,0,18,9,0,0,7,152,1,8,9,4,6,24,1,10,1,18,3,6,19,10,9,156
"PF3D7_0211200",2,0,182,96,4,23,0,41,1,0,0,3,0,1,0,113,0,0,9,0,2,18,1,15,2,5,0,16,12,0,6,137
"PF3D7_0211300",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0211400",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0211500",0,0,0,1,5,0,3.003,0,0,2,3,1.047,0,3,0,1,2.116,0,0,0,1.003,0,1,0,0,0,1,0,0,0,0,0
"PF3D7_0211600",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0211700",1,0,187,67,4,20,0,19,1,1,2,3,0,4,1,370,0,1,3,3,6,51,7,36,0,9,2,2,6,1,9,7
"PF3D7_0211800",2055,3611.009,64562.43,16712.608,9423.786,11507.158,4226,18519.559,4021,1424.071,9676.09,8516.579,1128,3230.676,1746,104992.182,3804,7454.596,5412,7319,8200.805,8896.17,3165,5985.976,1393,7388.464,2080,14763,23703.996,2623.043,9999.475,22782.911
"PF3D7_0211900",5,0,189,75,20,14,2,7,6,0,12,0,0,0,8,117,1,9,1,3,12,25,3,3,0,8,1,9,33,3,3.001,31
"PF3D7_0212000",4.982,1,266,19,33,4,0,7,1,0,15,0,0,16,7,96,4,10,0,13,3,4,2,2,0,15,0,35,17.997,5,15,5
"PF3D7_0212100",2348.528,1340.348,11310.326,3874.823,7826.72,11604.502,2399.687,787.722,2685.85,1849.951,9471.837,5514.826,603,3447.772,294,16220.766,3823.157,1873.434,2096.663,6933.243,14203.83,1013.003,2336.449,212.001,1543.939,789.411,1416.67,702.007,705.821,3140.778,1052.68,3717.04
"PF3D7_0212200",37,66,2107.002,487,159,378,148,255,128,55,204,131,14,88,59,2214.128,156,171,62.15,176,294.004,293,94,100,77,118,43,209,397,119,185,472
"PF3D7_0212300",3504,5993,36962.367,9649,13333.234,21070.744,8044.77,8037.748,5291.761,3680,17208.81,8803,1852,6091.005,838,35801.597,8856.895,7988.975,5380.479,8392.001,19952.529,3943,4205.071,1634,2656,2535,2590,4018,7468.591,6560.114,4469,11300.871
"PF3D7_0212400",1572.002,942,5119.037,2146.345,2836.23,8037.527,2152,428,1158,702,3314.236,2656.615,200,1243.999,217.327,4985.199,2265.001,683,1134,3736.041,8646.206,483.997,1099,118,983.466,251,705,144,334,2356.598,349.004,986
"PF3D7_0212500",4156.69,2696.339,17795.225,9137.441,18982.837,19294.665,6913.303,1505,4579.03,3281.473,20640.564,7781.856,932.001,7675.068,557.022,20006.555,9636.081,3846.008,3582,14607.192,27011.638,1876,3915.003,457.017,2212.019,1183.013,2821,1106.846,1532.01,8039.966,1672.985,5262.829
"PF3D7_0212600",6,6,16,4,81,24,8,2,6,2,70,2,0,36,0,28,31,4,10,41,32,2,16,0,3,0,5,2,17,14,1,2
