ORF,AA01,AA02,AA03,AA04,AA05,AA06,AA07,AA08,AA09,AA10,AA11,AA12,AA13,AA14,AA15,AA16,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11,AS12,AS13,AS14,AS15,AS16
PF3D7_0609000,4472.435,3203.5029999999997,21234.25,12168.867,14547.16,24114.588,6879.058000000001,1690.0620000000001,5612.593000000001,3073.8190000000004,18112.862,15224.645,948.138,6008.1230000000005,664.9939999999999,33674.619,8306.385,3949.9770000000003,3930.7309999999998,16758.513,25468.818,2469.5429999999997,5073.084,444.0,3828.3520000000003,1897.971,2645.078,1571.0079999999998,2010.674,6393.826,2343.706,13381.743999999999
PF3D7_0609100,1360.886,1286.73,7045.734,2726.0,6545.8,9548.836,3154.33,1263.0,1503.9289999999999,1020.0,7822.047,3274.2309999999998,439.0,2398.652,155.0,4707.021,3592.48,1840.527,2218.0,4680.238,10270.295,371.0,1052.0,220.0,961.0,393.0,1185.0,393.0,738.0,2926.252,973.0,1779.029
PF3D7_0609200,17.0,65.0,384.0,278.0,136.0,146.261,50.0,60.0,114.0,34.0,113.0,103.0,14.0,32.0,7.0,185.0,33.0,68.0,72.0,49.0,226.0,41.0,20.0,40.0,32.0,34.0,94.0,36.0,55.0,46.0,86.0,333.0
PF3D7_0609300,16.1,31.739,163.806,152.338,97.87,87.766,28.127,45.784,15.087,11.931,57.618,38.669000000000004,7.563,19.287,5.934,99.036,29.678,30.386,31.548000000000002,29.151,60.175,29.885,14.1,7.574,8.094,22.396,15.477,27.334,28.813000000000002,24.938000000000002,11.789000000000001,23.75
PF3D7_0609400,6.0,7.0,651.0,241.0,26.0,102.0,25.0,32.0,4.0,2.0,20.0,55.0,0.0,8.0,19.0,416.0,4.0,18.0,11.0,20.0,16.0,41.0,15.0,17.0,1.0,32.0,0.0,27.0,62.0,7.0,25.0,83.0
PF3D7_0609500,0.0,0.0,29.0,9.0,7.0,14.0,3.0,1.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,15.0,1.0,3.0,2.0,6.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
PF3D7_0609600,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PF3D7_0609700,7202.977,6604.735,15004.867,11352.798999999999,47172.807,57090.52099999999,16685.377,2458.005,12928.625,11991.431999999999,62356.33900000001,18097.608,2842.0,25658.157000000003,790.0,23598.256,39562.037000000004,11593.896999999999,10145.146999999999,55666.672999999995,88742.81,1339.026,16420.014,253.0,7554.0,1719.0,7507.969,1044.0,2602.0,22288.022999999997,2651.949,5460.918000000001
PF3D7_0609800,129.0,155.0,0.0,191.0,314.0,402.0,181.0,120.0,229.0,112.0,253.047,168.0,52.0,67.0,1.0,5.0,177.0,157.0,202.0,73.998,324.0,1.0,57.0,0.0,88.0,0.0,101.0,2.0,4.0,52.0,0.0,0.0
PF3D7_0609900,1605.37,1362.1129999999998,42.001000000000005,1339.765,5819.6140000000005,3846.613,2832.0370000000003,473.001,1886.0,1353.0,6978.448,2773.0359999999996,529.004,1792.338,51.0,54.005,4198.826,1971.0020000000002,1659.0,4207.273,5798.755999999999,32.0,1710.0,8.0,1013.0,15.0,698.0,6.0,118.0,2346.008,4.0,41.0
PF3D7_0610000,3.0,3.0,4.0,10.0,190.0,5.0,7.0,3.0,13.0,5.0,90.0,3.0,3.0,20.0,0.0,7.0,53.0,52.0,10.0,61.0,19.0,0.0,8.0,0.0,1.0,0.0,8.0,1.0,0.0,32.0,1.0,0.0
PF3D7_0610100,1236.0,1795.0,4862.420999999999,2656.127,4122.863,9397.226999999999,1918.0,472.286,1010.0,1553.043,3859.611,2359.028,371.0,1717.0,107.0,5474.695,3032.002,762.0,1321.5410000000002,3719.079,11224.301000000001,403.0,1343.021,138.0,1066.0,242.0,595.243,274.0,496.0,1360.0,303.0,1126.037
PF3D7_0610200,994.0,299.0,5268.298000000001,694.301,1472.902,6010.486999999999,1207.005,199.0,768.0,541.9580000000001,2733.7740000000003,1110.678,52.0,628.999,79.0,5929.883000000001,1168.161,322.005,506.556,3770.526,4325.214,205.04,922.063,34.0,505.091,334.04400000000004,230.0,129.0,112.0,758.0010000000001,159.001,423.35900000000004
PF3D7_0610400,13.0,1.0,1648.463,1532.0710000000001,32.995,285.0,17.997,379.95,8.0,3.0,23.002,66.012,3.0,20.0,35.001,1028.725,5.0,7.001,38.001999999999995,4.0,3.0,348.005,9.001,181.003,3.0,62.001000000000005,5.0,172.00400000000002,353.001,25.0,15.0,230.28400000000002
PF3D7_0610500,20.0,49.0,573.008,267.0,314.0,204.0,85.0,51.0,43.0,8.0,95.0,194.0,4.0,45.0,19.0,290.0,27.0,100.0,82.0,50.0,78.0,11.0,21.0,24.0,12.0,28.0,24.0,134.0,92.0,44.0,66.0,172.0
PF3D7_0610600,21.0,0.0,1344.004,284.0,37.0,136.0,30.0,194.0,3.0,3.0,37.0,18.0,0.0,9.0,25.0,537.01,18.0,9.0,28.0,16.0,24.980999999999998,55.0,2.0,62.0,2.0,27.0,7.0,59.0,104.0,21.0,87.0,368.0
PF3D7_0610700,329.88699999999994,406.541,804.545,851.7660000000001,637.205,757.235,545.1659999999999,292.437,479.93,298.584,858.247,839.895,268.207,308.812,42.968,1017.5310000000001,792.028,580.836,551.9780000000001,706.5169999999999,1583.549,92.806,444.461,89.777,246.80700000000002,52.013999999999996,242.625,200.68099999999998,316.79200000000003,552.452,83.427,629.201
PF3D7_0610800,6191.254,9847.459,31049.193,17669.234,31728.557999999997,43059.094000000005,14322.833999999999,10633.563,12846.07,7964.416,30480.297000000002,24772.61,4358.793,15203.471000000001,995.0319999999999,31301.065,26945.962000000003,17223.332,12909.005,17786.406000000003,49749.539000000004,2286.194,7199.521,1703.223,5412.193,1917.986,6092.7119999999995,5160.319,7224.055,15823.478000000001,4601.581,14500.491000000002
PF3D7_0610900,2762.0029999999997,2966.0,14711.113000000001,6407.103,11172.402,17075.505,4886.406,1427.0,2863.75,3471.0,11905.053999999998,7270.004,933.0,6206.575,447.0,17372.696,9457.312,3227.0,2701.008,11736.696000000002,21452.313,1324.0,4152.825,390.001,2310.0,856.0,1658.39,987.88,1864.011,5857.321999999999,1364.0,3213.0
PF3D7_0611000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0611100,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0611200,0.0,1.0,8.0,39.0,4.0,12.0,5.0,10.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,45.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
PF3D7_0611300,0.0,0.0,28.0,48.0,1.0,8.0,7.0,5.0,1.0,0.0,3.0,7.0,0.0,4.0,0.0,56.001000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,16.0
PF3D7_0611400,473.0,447.001,1952.055,386.0,610.0,1683.0,733.0,188.0,361.0,455.0,1299.0,1066.0,148.0,375.0,57.0,1188.0,1133.0,303.0,287.0,1315.0,2068.472,72.0,384.0,17.0,382.0,40.0,205.0,118.0,288.0,622.0,86.0,233.0
PF3D7_0611500,10.0,4.0,20.0,0.0,169.0,9.0,9.0,0.0,6.0,1.0,93.0,0.0,3.0,65.0,1.0,13.0,27.0,19.0,0.0,71.0,9.0,0.0,10.0,0.0,1.0,0.0,7.0,1.0,0.0,54.0,0.0,0.0
PF3D7_0611600,182.0,33.0,445.0,19.0,944.0,322.0,62.0,24.0,295.0,46.0,811.039,34.0,40.0,418.996,22.0,272.0,354.0,306.0,38.0,1474.203,537.0,8.0,199.0,2.0,45.0,10.0,110.0,27.0,39.0,644.0,21.0,6.0
PF3D7_0611700,583.0,1663.0,14273.781,8256.0,6219.999,7324.776999999999,1883.388,3821.34,1940.705,1212.0,4162.938,4337.416,539.979,1914.0,206.0,9012.735,4531.0,3734.995,2418.387,2020.464,7194.008000000001,609.0,803.0,822.9910000000001,555.0,766.0,1064.0,2514.0,4178.0,1797.0,1796.9479999999999,5369.0
PF3D7_0611800,960.485,350.398,6928.36,1270.7160000000001,1662.3470000000002,4347.818,905.378,210.007,481.102,534.076,2871.407,1244.94,45.0,911.445,159.363,6546.361999999999,990.393,300.004,487.10699999999997,4313.97,4288.68,465.965,785.327,72.009,434.88800000000003,225.002,231.01,181.047,255.09799999999998,927.3689999999999,261.342,639.237
PF3D7_0611900,6.0,0.0,1505.1760000000002,383.0,10.0,52.0,8.0,169.0,0.0,1.0,5.0,8.0,2.0,2.0,23.0,635.169,0.0,1.0,17.0,0.0,0.0,71.0,11.0,51.0,5.0,30.0,0.0,54.0,221.0,2.0,86.0,523.0
PF3D7_0612000,6.0,8.0,43.0,9.0,40.0,41.387,6.0,8.0,2.0,3.0,34.365,1.0,0.0,16.0,1.0,53.832,16.0,5.0,2.0,32.481,29.0,1.0,4.0,0.0,2.0,0.0,3.0,1.0,8.952,27.59,0.0,6.0
PF3D7_0612100,1708.68,2187.74,9631.36,2986.377,3677.263,5480.045999999999,2299.5229999999997,1124.886,1462.406,930.07,5872.505999999999,3370.864,472.535,1474.5420000000001,267.824,10980.596000000001,3444.748,2429.036,1196.514,6192.1269999999995,8503.804,993.408,1671.619,438.125,805.393,702.617,858.862,908.424,1795.9170000000001,2557.956,1164.972,2638.152
PF3D7_0612200,13.0,2.0,242.03099999999998,9.0,352.289,27.0,12.0,1.0,11.0,4.0,154.0,3.0,3.2110000000000003,91.0,7.0,148.0,25.0,36.0,12.0,91.0,27.0,5.0,10.116,0.0,0.0,3.0,19.0,10.0,12.0,41.0,11.0,2.0
PF3D7_0612300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
